CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Churn_Probability,Risk_Segment,Action,Simulated_Outcome,Risk_Category
714959358,50,3,36,5,3,3,34516.0,2292,32224.0,0.876,8045,71,0.868,0.066,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
779333883,51,3,33,3,3,3,7428.0,0,7428.0,0.873,8078,62,0.722,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
810974958,51,2,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720007383,41,2,28,2,1,3,4411.0,2517,1894.0,0.988,803,15,0.875,0.571,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709338633,56,1,37,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
716797758,53,2,44,3,2,4,3519.0,0,3519.0,0.548,1670,33,0.65,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708584208,36,2,36,5,2,4,3111.0,2517,594.0,0.646,2367,41,0.519,0.809,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
797491683,45,5,39,2,2,3,34516.0,1964,32552.0,0.624,2234,49,0.361,0.057,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708972783,48,4,37,3,2,3,1745.0,0,1745.0,0.657,2297,44,0.63,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709100283,36,2,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
804829533,59,0,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709297608,38,3,26,3,3,2,1438.3,0,1438.3,0.399,1585,32,0.455,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717502083,41,3,28,4,2,3,6314.0,0,6314.0,0.903,2718,44,0.63,0.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
778289883,42,2,32,3,3,3,1507.0,0,1507.0,0.806,2528,41,0.64,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
808273533,39,2,34,3,4,3,1818.0,0,1818.0,0.651,2054,55,0.774,0.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720551733,46,4,26,3,3,6,15195.0,0,15195.0,0.726,2631,41,0.64,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717026658,43,3,32,6,3,3,1897.0,0,1897.0,0.645,2866,47,0.469,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721351983,43,4,36,5,3,3,3492.0,2517,975.0,0.6,2510,47,0.621,0.721,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716873733,43,4,30,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714495258,26,0,36,4,1,3,1438.3,479,959.3,0.553,1786,37,0.37,0.333,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
783500283,62,0,56,5,3,2,29100.0,1228,27872.0,0.722,5041,74,0.805,0.042,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709707033,45,3,32,2,3,2,13162.0,0,13162.0,0.512,1424,38,0.583,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714361083,40,2,36,4,2,3,5989.0,0,5989.0,0.311,5843,60,0.176,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720605808,53,1,36,2,2,3,1438.3,0,1438.3,0.672,799,17,0.214,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712125258,46,4,30,3,3,3,2442.0,0,2442.0,0.98,701,19,0.727,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
787493808,48,4,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719418933,53,2,36,1,3,3,4503.0,0,4503.0,0.659,748,20,0.429,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708727983,62,0,36,6,1,3,3933.0,0,3933.0,0.884,3048,54,0.688,0.0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721228308,47,2,39,5,3,3,3899.0,0,3899.0,0.718,2182,40,0.429,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719293533,30,1,13,3,3,3,21590.0,2517,19073.0,0.813,2567,70,0.795,0.117,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789144633,45,1,34,3,2,2,9705.0,850,8855.0,0.481,2001,34,0.889,0.088,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
710490708,54,3,36,4,1,3,17686.0,0,17686.0,0.733,2047,46,0.533,0.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709278258,54,2,44,4,3,2,2902.0,2517,385.0,0.821,996,26,0.444,0.867,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
757247808,42,3,35,2,4,3,5230.0,2517,2713.0,0.937,9495,61,0.605,0.481,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710568333,47,4,35,4,2,3,6623.0,1823,4800.0,0.811,2293,47,0.567,0.275,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719379858,39,1,36,2,2,3,24239.0,0,24239.0,0.94,8549,73,0.78,0.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
712509108,46,3,36,1,3,5,15164.0,532,14632.0,0.858,8356,68,0.478,0.035,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
752604633,57,2,50,2,5,3,6462.0,0,6462.0,0.856,761,17,0.214,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
813752433,43,3,38,5,2,4,4075.0,1986,2089.0,1.214,2449,27,0.038,0.487,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711012783,43,4,36,1,3,4,33384.0,0,33384.0,0.631,2066,46,0.769,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
712704933,49,4,43,4,3,3,4048.0,0,4048.0,0.601,2227,41,0.464,0.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714266883,54,4,44,5,3,3,2440.0,503,1937.0,0.415,2334,51,0.594,0.206,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716244033,44,3,33,2,3,3,7266.0,906,6360.0,0.676,1741,27,0.421,0.125,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
757266933,52,2,45,4,1,4,11819.0,929,10890.0,0.773,2431,46,0.484,0.079,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
720770883,65,0,56,5,3,3,1438.3,0,1438.3,0.76,2249,61,0.564,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711382458,43,5,38,2,3,5,1438.3,0,1438.3,0.713,2389,49,0.361,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720122808,52,2,35,4,4,3,33180.0,511,32669.0,0.681,797,14,0.273,0.015,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709101258,41,2,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713466033,39,2,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717072108,50,2,36,3,3,2,2762.0,0,2762.0,0.684,2571,44,0.419,0.0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718508883,43,3,36,6,3,3,2325.0,238,2087.0,0.64,2306,47,0.621,0.102,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719859033,32,3,20,2,2,2,3264.0,0,3264.0,0.549,6439,63,0.75,0.0,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711173883,36,4,29,3,2,2,1651.0,770,881.0,0.736,2516,54,0.385,0.466,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708953883,53,2,36,2,2,1,3212.0,0,3212.0,0.713,757,20,0.25,0.0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
814091058,38,1,33,6,2,3,3119.0,2517,602.0,0.722,2492,50,0.515,0.807,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716260833,56,5,36,6,3,5,4668.0,2517,2151.0,1.062,8331,63,0.853,0.539,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720784833,48,3,36,3,3,1,1630.0,1243,387.0,0.4,1884,43,0.303,0.763,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716211258,59,1,49,6,5,4,4072.0,0,4072.0,0.464,1966,43,1.15,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708197358,57,2,48,4,1,3,30543.0,264,30279.0,0.882,7784,63,0.703,0.009,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719519058,55,4,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715919283,39,4,36,3,2,3,1776.0,0,1776.0,0.518,2201,31,0.292,0.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717518733,56,2,46,4,3,3,9463.0,764,8699.0,0.994,7106,61,0.906,0.081,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712531008,43,3,34,4,3,2,24868.0,794,24074.0,0.649,2510,32,0.231,0.032,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720872433,39,1,28,5,3,6,3911.0,0,3911.0,0.897,2867,42,0.556,0.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
820582308,42,5,37,6,2,2,22913.0,1528,21385.0,0.414,1394,35,0.522,0.067,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789817833,44,5,33,3,3,2,9073.0,2466,6607.0,0.446,6793,60,1.069,0.272,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
719591283,38,2,27,6,2,4,1438.3,0,1438.3,0.945,2412,58,0.657,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789853533,54,3,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717296808,67,1,56,4,3,2,3006.0,2517,489.0,2.053,1661,32,1.0,0.837,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
827635083,59,0,55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713987808,43,3,33,4,2,2,5702.0,2165,3537.0,0.79,14970,120,0.935,0.38,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711919608,42,3,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713049933,65,1,36,5,2,2,5756.0,0,5756.0,1.046,2144,44,0.63,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
811463283,54,0,42,3,1,1,22437.0,1389,21048.0,0.917,3283,50,1.273,0.062,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
753795633,48,2,41,5,3,2,2964.0,2517,447.0,0.699,2327,38,0.81,0.849,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
709977933,52,5,44,2,3,4,9959.0,199,9760.0,1.003,8517,60,0.5,0.02,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715304958,42,3,27,6,2,2,2053.0,0,2053.0,0.866,3053,50,0.562,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717371583,56,2,36,1,3,5,1883.0,400,1483.0,0.528,1954,45,0.5,0.212,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
715622508,52,2,41,6,4,3,7904.0,0,7904.0,0.712,2094,32,0.231,0.0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
785011383,36,0,30,1,3,4,2190.0,0,2190.0,0.908,1412,38,0.583,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717477783,49,4,37,1,2,2,10195.0,2389,7806.0,0.427,1563,36,0.44,0.234,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720592533,41,4,31,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717575958,50,1,41,6,3,3,1694.0,479,1215.0,0.838,2349,42,0.312,0.283,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712446783,50,4,30,5,3,4,4038.0,1530,2508.0,0.724,2400,41,0.323,0.379,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709563258,50,2,41,2,3,2,2751.0,2253,498.0,0.497,2108,40,0.481,0.819,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709213458,42,3,36,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
813053733,53,4,48,3,3,4,34516.0,278,34238.0,0.817,3029,49,0.4,0.008,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
716436483,45,3,36,4,4,3,6245.0,0,6245.0,0.554,2521,50,0.667,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708705783,47,3,36,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
778867533,59,0,40,1,4,1,1438.3,0,1438.3,1.038,689,23,0.353,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712768983,51,4,42,6,4,2,34516.0,230,34286.0,1.004,8629,65,0.548,0.007,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711314058,49,2,32,2,2,2,1687.0,1107,580.0,1.715,1670,17,2.4,0.656,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712924383,55,3,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
769732233,40,5,34,6,2,4,11942.0,1651,10291.0,0.598,1085,29,0.208,0.138,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
816600933,56,0,51,3,2,3,14501.0,0,14501.0,0.854,1031,25,0.389,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
718452633,35,4,36,4,3,3,1931.0,0,1931.0,0.695,2569,46,0.394,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
772336458,60,1,50,4,4,3,1438.3,1025,413.3,0.838,702,12,0.714,0.713,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
772571508,34,2,24,4,1,0,2799.0,0,2799.0,0.696,2311,43,0.654,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711144183,55,3,45,1,3,1,2815.0,1848,967.0,0.563,2618,29,0.45,0.656,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720766908,40,2,28,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712030833,48,2,35,2,4,4,34516.0,0,34516.0,0.763,691,15,0.5,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718250883,59,2,51,3,3,3,3875.0,1397,2478.0,0.573,2312,49,0.581,0.361,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720654183,45,4,35,2,3,3,23542.0,1307,22235.0,0.462,2152,46,0.438,0.056,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714945708,33,4,20,2,1,3,15977.0,0,15977.0,0.702,7745,64,0.684,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710670633,40,4,36,6,3,3,5797.0,1779,4018.0,0.785,2131,33,0.571,0.307,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
718837683,55,2,49,6,3,4,3029.0,1505,1524.0,0.56,2394,50,0.471,0.497,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714727833,41,2,36,2,2,3,2892.0,2517,375.0,0.777,2257,48,0.714,0.87,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720939933,46,4,33,5,3,5,2879.0,0,2879.0,1.031,4684,56,0.556,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709688883,45,3,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
709523508,65,0,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
711826983,47,3,36,4,3,6,5822.0,0,5822.0,0.655,3240,38,0.652,0.0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
710455608,40,3,36,2,3,2,4620.0,0,4620.0,0.654,6644,61,0.694,0.0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
721178583,37,3,22,2,3,2,5674.0,0,5674.0,0.906,1096,29,0.526,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
720893958,49,4,36,1,3,3,1544.0,999,545.0,0.786,4215,53,1.12,0.647,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
789560433,49,3,42,2,4,2,14895.0,0,14895.0,1.043,5147,53,0.559,0.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
712405908,50,2,40,1,2,3,24670.0,1623,23047.0,0.791,7772,76,0.652,0.066,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
717146208,59,1,51,1,4,4,4257.0,2517,1740.0,0.703,2828,50,1.083,0.591,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
819612933,52,3,47,1,3,3,25410.0,0,25410.0,0.559,5472,70,0.591,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
708733983,50,1,36,6,3,2,5349.0,2391,2958.0,0.671,2122,46,0.394,0.447,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714941358,53,4,36,2,3,6,4005.0,0,4005.0,0.896,7022,75,0.667,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
714342033,52,1,34,2,3,1,34516.0,0,34516.0,1.038,4863,56,0.474,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,0,High Risk
720164358,53,4,43,1,3,2,6058.0,0,6058.0,0.997,4754,60,0.463,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
713953383,50,1,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1.0,High,Offer loyalty discount and schedule service call,1,High Risk
